"month","day","year","hour","minute","second","mw1","mw","drum_tsat","sec_sh_t","rh_out_t","pri_sh_t","hp_chest_in_temp","rh_bowl_in_t","fwd_temp_econ","hp_chest_delta_temp","ip_case_delta_temp","hp_stress_ratio","ip_stress_ratio","sh_dsup_flow","turb_throttle","mn_stm_cv","pulv_in_s","mw2"
3,17,2017,9,30,0,403.7,403.7,600.9,1001.8,939.9,694,986.2,929.3,467.6,31.9,-3.6,0,-0.2,230.5,1451.4,47.9,4,403.7
3,17,2017,9,35,0,403.4,403.4,601.3,1000.7,940.2,693.3,985.1,929.3,467.5,31,-3.6,0,-0.2,230.5,1457,46.8,4,403.4
3,17,2017,9,40,0,403,403,600.7,999.2,940,692.8,984.2,929.3,467.4,30.2,-3.6,0,-0.2,230.3,1449.1,45.5,4,403
3,17,2017,9,45,0,403.2,403.2,601.4,998.4,940.2,695.1,983.7,929.3,467.7,29.8,-3.5,0,-0.2,231.8,1457.3,45.4,4,403.2
3,17,2017,9,50,0,402.5,402.5,600.6,998.4,940,691.7,983.5,929.3,467.1,29.7,-3.4,0,-0.2,232.2,1449.4,45.8,4,402.5
3,17,2017,9,55,0,403.4,403.4,600.7,1000.6,940.8,694.4,983.8,929.4,467,30.3,-3.4,0,-0.1,240.1,1448.6,47.4,4,403.4
3,17,2017,10,0,0,402.6,402.6,600.9,999.6,940.3,697.1,983.6,929.5,467.7,30.4,-3.3,0,-0.1,234.5,1452.8,46.5,4,402.6
3,17,2017,10,5,0,402.8,402.8,600.9,999.6,940.4,693.2,983.8,929.5,467.4,30.8,-3.2,0,-0.1,236.4,1450.6,46.8,4,402.8
3,17,2017,10,10,0,401.8,401.8,600.6,1000.5,941,694.5,984,929.6,467.3,31.3,-3.1,0,-0.1,240.6,1447.1,47.9,4,401.8
3,17,2017,10,15,0,403.4,403.4,600.9,1000,942.2,699.4,984,929.7,467.7,31.5,-3.2,0,-0.1,245.7,1452.8,47,4,403.4
3,17,2017,10,20,0,404,404,601.3,999.2,943.4,696.3,983.6,929.9,467.4,31.4,-3.4,0,-0.1,241.4,1456.5,46.8,4,404
3,17,2017,10,25,0,402.2,402.2,600.9,1000.2,944.4,693.8,983.6,930.2,466.9,31.7,-3.7,0,-0.1,232.6,1451.6,47.7,4,402.2
3,17,2017,10,30,0,402.5,402.5,600.5,998.8,944.7,698.3,983.6,930.6,467,32,-3.9,0,-0.1,244.7,1447.1,47.4,4,402.5
3,17,2017,10,35,0,402.5,402.5,600.7,999.6,944.8,695.7,983.5,930.9,467.4,32.4,-4.1,0,0,248.5,1449.4,49,4,402.5
3,17,2017,10,40,0,403.2,403.2,601,999.5,945,696.8,983.3,931.2,467.4,32.8,-4.3,0,0,250.9,1453.9,49.5,4,403.2
3,17,2017,10,45,0,402.3,402.3,600.9,1000.4,945.2,699.6,983.4,931.6,467.4,33.4,-4.4,0,0,247.7,1450.9,50.8,4,402.3
3,17,2017,10,50,0,403.1,403.1,601,999,944.6,695.4,983.5,931.9,467.1,34,-4.3,0,0,242.9,1452.8,49.5,4,403.1
3,17,2017,10,55,0,402.8,402.8,600.8,999,944.6,696.7,983.3,932.2,467.2,34.5,-4.2,0,0,240.4,1451.6,50.1,4,402.8
3,17,2017,11,0,0,403.5,403.5,601.1,999.7,945.5,698.2,983.3,932.5,467.2,35,-4.1,0,0,244.4,1455.3,52,4,403.5
3,17,2017,11,5,0,401.9,401.9,601.2,999.6,946.2,697.6,983.8,932.9,467.4,35.9,-4,0,0,247.3,1456.3,52,4,401.9
3,17,2017,11,10,0,401.6,401.6,600.7,999.1,946.2,698.4,983.1,933.2,467.4,35.2,-3.9,0,0,244,1448.3,51.5,4,401.6
3,17,2017,11,15,0,402.5,402.5,601,998.6,946.9,700.1,982.6,933.5,467.2,34.3,-3.8,0,0,251.2,1453.9,50.4,4,402.5
3,17,2017,11,20,0,403.3,403.3,600.7,998.9,947.6,699.5,983.1,933.8,467.1,34.5,-3.7,0,0,241,1450.6,51.2,4,403.3
3,17,2017,11,25,0,403.6,403.6,600.7,1000.5,949.1,699.7,983.5,934.3,467.4,34.3,-4.2,0,0,251.7,1451.6,51,4,403.6
3,17,2017,11,30,0,402.7,402.7,601.1,999.3,949.9,699.3,982.9,934.8,467.2,32.8,-4.8,0,0,249.6,1455,50.4,4,402.7
3,17,2017,11,35,0,402.4,402.4,600.5,997.5,950.1,699.9,982.4,935.3,467.4,32.5,-4.7,0,0,237.7,1449.2,47.9,4,402.4
3,17,2017,11,40,0,403.7,403.7,600.5,998.5,950.7,699.3,982.1,935.9,467.5,32.5,-4.4,0,0,246.2,1449.4,48.8,4,403.7
3,17,2017,11,45,0,403.8,403.8,600.9,999.3,951.7,699.6,982.6,936.4,467.4,33.3,-4.2,0,0,244.5,1451.6,50.4,4,403.8
3,17,2017,11,50,0,403,403,600.9,999.3,951.9,699.3,982.9,937,467.4,33.9,-4,0,0,242,1453.9,51.3,4,403
3,17,2017,11,55,0,401.9,401.9,600.5,997.5,951.4,697.5,982.9,937.5,467.5,34.1,-3.7,0,0,243.9,1448.3,49.6,4,401.9
3,17,2017,12,0,0,402.3,402.3,599.9,998.9,951.9,698.7,982.2,938.1,466.9,33.5,-3.6,0,0,245.6,1440.4,50.5,4,402.3
3,17,2017,12,5,0,403.2,403.2,601.2,1000.2,953.7,700,982.6,938.8,467.2,33.5,-3.6,0,0,247.5,1456.3,51.1,4,403.2
3,17,2017,12,10,0,403.3,403.3,601.4,999.1,954,699,982.7,939.3,467.1,33.3,-3.8,0,0,242.7,1458.5,50,4,403.3
3,17,2017,12,15,0,402.3,402.3,601.2,999,954.1,700.6,982.6,939.4,467.3,32.9,-4.1,0,0,246.4,1457.3,49.8,4,402.3
3,17,2017,12,20,0,402.8,402.8,601.1,997.4,953.5,701.7,982.1,939.5,467.4,32.3,-4.1,0,0,246.7,1455,48.2,4,402.8
3,17,2017,12,25,0,402.3,402.3,600.3,998,952.9,701.8,982,939.6,466.9,32.2,-4,0,0,238.5,1444.9,48.1,4,402.3
3,17,2017,12,30,0,403.3,403.3,601.1,999.8,953.3,701.4,982.5,939.7,467.2,32.7,-4,0,0,248.7,1456,49.3,4,403.3
3,17,2017,12,35,0,402.7,402.7,600.7,997.9,952.7,700.7,982.5,939.8,466.9,32.6,-4,0,0,243,1452.8,47.6,4,402.7
3,17,2017,12,40,0,403,403,600.6,999.1,953,701.4,982.4,939.9,466.9,32.4,-3.9,0,0,244,1450.3,49,4,403
3,17,2017,12,45,0,402.7,402.7,600.6,998.9,952.9,701.3,982.6,940,467.2,33,-3.9,0,0,245.7,1449.4,50.1,4,402.7
3,17,2017,12,50,0,402.6,402.6,600.6,999.3,953.8,702.2,982.7,940.1,467.4,33.5,-3.9,0,0,242.9,1450.1,50.8,4,402.6
3,17,2017,12,55,0,402.4,402.4,600.6,999.7,954.1,701.9,982.9,940.2,467.2,34.1,-3.8,0,0,243.4,1449.4,51.7,4,402.4
3,17,2017,13,0,0,403.5,403.5,600.4,999.7,954.4,702.3,983.1,940.3,467,34.7,-3.7,0,0,248.5,1447.1,51.3,4,403.5
3,17,2017,13,5,0,403.4,403.4,600.9,1000.2,955.7,703.3,983.5,940.6,467.5,34.5,-3.7,0,0,252.9,1451.9,51.2,4,403.4
3,17,2017,13,10,0,403.5,403.5,601.1,999.1,955.2,701.9,983.1,940.8,467.1,33.6,-3.6,0,0,246.4,1456.3,49.7,4,403.5
3,17,2017,13,15,0,402.1,402.1,600.9,997.9,955.3,702.5,982.8,941,466.9,32.8,-3.6,0,0,244.8,1453.1,48.5,4,402.1
3,17,2017,13,20,0,402.7,402.7,600.9,999.1,955.3,702.8,982.9,941.2,467.4,33.3,-3.5,0,0,250.4,1452.8,49.7,4,402.7
3,17,2017,13,25,0,403.8,403.8,601,998.4,955,702.9,982.9,941.5,467.2,33.6,-3.4,0,0,249.4,1455,49.9,4,403.8
3,17,2017,13,30,0,402.5,402.5,600.6,998.7,954.8,702.2,982.4,941.7,467,33.5,-3.4,0,0,242.3,1449.4,50.2,4,402.5
3,17,2017,13,35,0,403.2,403.2,600.4,999.3,954.9,703.7,982.4,941.8,466.9,33.2,-3.4,0,0,249.4,1448.6,50.6,4,403.2
3,17,2017,13,40,0,403,403,600.7,1000,955.2,704.4,982.9,941.9,467.2,33.2,-3.4,0,0,253.7,1450.6,50.3,4,403
3,17,2017,13,45,0,403,403,600.7,1000.8,955.5,704.2,983.1,942.1,467.3,33.1,-3.5,0,0,254,1452.8,51,4,403
3,17,2017,13,50,0,403,403,600.2,998.9,955.9,704.3,983.1,942.2,467.3,32.7,-3.5,0,0,250.2,1446,48.4,4,403
3,17,2017,13,55,0,400.7,400.7,601,999.9,956.6,704.5,983.6,942.3,467.2,32.8,-3.6,0,0,250,1456.5,49.1,4,400.7
3,17,2017,14,0,0,400.5,400.5,601.3,999.3,956.7,702.9,983.5,942.5,466.7,32.4,-3.7,0,0,252.3,1459.8,48.8,4,400.5
3,17,2017,14,5,0,400,400,600.2,997.5,955.9,702.3,982.6,942.6,466.7,31.8,-3.8,0,0,241.5,1444.6,46.8,4,400
3,17,2017,14,10,0,400.9,400.9,600.4,1000.5,956.5,704.2,982.9,942.7,466.7,32.4,-3.9,0,0,249.4,1449.4,49.4,4,400.9
3,17,2017,14,15,0,401,401,600.4,1001.1,957,704.1,983.8,942.9,466.7,33.6,-4,0,0,250.6,1449.4,50.6,4,401
3,17,2017,14,20,0,401.5,401.5,600.7,999.9,957.4,705.2,983.5,943.1,466.5,33.7,-4.1,0,0,257.5,1452.8,50.7,4,401.5
3,17,2017,14,25,0,401.3,401.3,601,999.3,957.7,704.1,983.5,943.4,466.9,34.1,-4,0,0,253.8,1457.3,50.8,4,401.3
3,17,2017,14,30,0,400,400,600.7,998,957.2,703.4,983.3,943.8,466.7,34.3,-3.9,0,0,249.6,1452.5,49.4,4,400
3,17,2017,14,35,0,401.2,401.2,600.7,999.8,957.6,704.4,983.3,944.1,466.5,34.6,-3.8,0,0,252.3,1451.6,50.2,4,401.2
3,17,2017,14,40,0,416.1,416.1,599.9,997.3,957.5,704.7,983,944.1,468.5,34.6,-4,0,0,258.7,1433.4,48.2,4,416.1
3,17,2017,14,45,0,438.5,438.5,600.2,999.5,958.4,707.7,982.6,944.7,472.8,34.4,-3.7,0,0,274.2,1428.3,51.3,4,438.5
3,17,2017,14,50,0,449.1,449.1,602.5,1005.4,961.5,706.5,985.3,945.9,476.6,37.2,-3.9,0,0,296.2,1451.9,56.9,4,449.1
3,17,2017,14,55,0,448.4,448.4,603.5,1001.8,962.6,703.9,985.6,947.4,477.3,37.2,-3.9,0,0,289,1464.2,53.6,4,448.4
3,17,2017,15,0,0,447.1,447.1,603.3,998.2,962.2,702.8,984.3,948.2,477.1,34.1,-3.6,0,0.1,276.4,1462.6,49.1,4,447.1
3,17,2017,15,5,0,451.1,451.1,603,996.3,961.9,703.6,982.7,948.2,478.2,32.6,-3.6,0,0.1,279.9,1456.3,46.5,4,451.1
3,17,2017,15,10,0,450.1,450.1,602.8,999.1,962.1,702.3,983.1,948.2,477.8,33.4,-3.6,0,0,274.5,1453.9,49.9,4,450.1
3,17,2017,15,15,0,450.5,450.5,602.4,997.5,961.7,701.9,983.1,948.3,477.6,33.7,-3.7,0,0,272.1,1451.6,48.8,4,450.5
3,17,2017,15,20,0,450.3,450.3,602.8,997.9,961.3,702.7,982.5,948.3,477.8,33.6,-3.7,0,0,272.8,1453.9,48.6,4,450.3
3,17,2017,15,25,0,450.9,450.9,602.3,997.8,961.6,702.7,982.4,948.3,477.3,33.6,-3.7,0,0,269.8,1448.3,49.7,4,450.9
3,17,2017,15,30,0,449.8,449.8,602.6,1000.4,961.9,702.7,983.5,948.4,477.9,34.7,-3.7,0,0,271.6,1452.8,51.7,4,449.8
3,17,2017,15,35,0,449.8,449.8,602.5,999.3,961.7,702.3,983.6,948.6,477.7,34.8,-3.5,0,0,270.5,1450.3,51.2,4,449.8
3,17,2017,15,40,0,450.4,450.4,602.6,999.5,962.6,703.5,983.4,948.9,477.7,34.7,-3.3,0,0,271.6,1451.4,51.2,4,450.4
3,17,2017,15,45,0,450.1,450.1,602.3,999.1,962.6,703.3,983.6,949.2,477.5,34.8,-3.3,0,0,268.9,1448.3,51,4,450.1
3,17,2017,15,50,0,450.9,450.9,603,1001.3,963.5,703.8,984.2,949.5,477.9,35.4,-3.3,0,0,278.4,1457.3,52.7,4,450.9
3,17,2017,15,55,0,450.2,450.2,602.8,1000.2,963.9,703.4,984.6,949.7,477.8,35.8,-3.2,0,0,274.6,1455,51.5,4,450.2
3,17,2017,16,0,0,450.4,450.4,602.6,998.4,963.9,703.2,983.5,949.9,477.7,34.5,-3.3,0,0,272.3,1451.9,49.1,4,450.4
3,17,2017,16,5,0,451,451,603,998.6,964.1,703.1,983.5,950,477.6,34.3,-3.4,0,0,275.2,1457.3,49,4,451
3,17,2017,16,10,0,449.2,449.2,602.2,998.2,963.7,702,983.1,950.2,477.3,33.7,-3.5,0,0,270,1446.3,49.2,4,449.2
3,17,2017,16,15,0,450.9,450.9,602.7,998.6,963.7,703.3,982.6,950.3,477.5,32.8,-3.6,0,0,276.6,1451.6,50.1,4,450.9
3,17,2017,16,20,0,450.9,450.9,602.3,999.2,964.2,703.2,983.3,950.4,477.5,33.2,-3.6,0,0,270,1448.3,49.2,4,450.9
3,17,2017,16,25,0,451.1,451.1,603.2,1000.2,964.9,703.7,983.5,950.6,477.8,33.2,-3.6,0,0,274.4,1458.2,50.1,4,451.1
3,17,2017,16,30,0,450.7,450.7,603.1,999.7,964.9,703.4,983.3,950.8,477.7,33,-3.6,0,0,271.3,1458.5,49,4,450.7
3,17,2017,16,35,0,450.5,450.5,602.4,997.9,964.2,702.8,983.1,950.9,477.3,32.7,-3.6,0,0,265.3,1449.4,47.1,4,450.5
3,17,2017,16,40,0,450.2,450.2,602.1,998.6,964.8,703.6,982.6,951.1,477.4,32.1,-3.6,0,0,268.1,1446.3,47,4,450.2
3,17,2017,16,45,0,451.1,451.1,603.1,999.5,965,703.6,983.5,951.3,477.6,33,-3.6,0,0,273.3,1457.3,49,4,451.1
3,17,2017,16,50,0,450.9,450.9,602.5,998,964.8,703.5,982.9,951.5,477.6,32.6,-3.6,0,0,264,1450.6,48.1,4,450.9
3,17,2017,16,55,0,450.4,450.4,602.5,998.6,964.9,703.8,983.1,951.6,477.8,33,-3.6,0,0,267.2,1449.4,48.6,4,450.4
3,17,2017,17,0,0,450.3,450.3,602.3,999.8,965.3,704.4,983.7,951.8,477.7,33.9,-3.6,0,0,269.6,1449.4,50.4,4,450.3
3,17,2017,17,5,0,450.9,450.9,602.9,1000.2,965.5,705.4,983.8,952,477.7,33.6,-3.6,0,0,272.8,1454.2,49.9,4,450.9
3,17,2017,17,10,0,450.2,450.2,602.7,998.9,965.6,703.9,983.5,952.2,477.3,32.8,-3.6,0,0,265.4,1453.1,49.3,4,450.2
3,17,2017,17,15,0,450.3,450.3,602.2,999.1,965.5,703.1,983,952.3,477.3,31.8,-3.6,0,0,269.3,1448.3,49,4,450.3
3,17,2017,17,20,0,449.9,449.9,602.1,999.1,965.8,704.6,983.6,952.5,477.6,32,-3.5,0,0,273.8,1446,48.7,4,449.9
3,17,2017,17,25,0,451.1,451.1,602.8,999.5,966.2,704.5,983.3,952.7,477.8,31.2,-3.5,0,0,274.8,1453.1,47.9,4,451.1
3,17,2017,17,30,0,459.4,459.4,602.2,1000,966.4,704.6,984.1,952.9,477.9,31.5,-3.5,0,0,278,1442.6,48.1,4,459.4
3,17,2017,17,35,0,481.5,481.5,601.1,1001.6,968.4,707.8,984.1,954.7,482,31,-3.5,0,0,298.1,1416.7,48.6,4,481.5
3,17,2017,17,40,0,502.2,502.2,603.6,1010,974.5,712.3,987.8,957.3,486.6,34.2,-3.8,0,0,351.6,1438.4,55.4,4,502.2
3,17,2017,17,45,0,521,521,604.8,1009.3,980.2,713.8,989.8,962.3,491,35,-3.9,0,0.1,371,1444.6,54.3,4,521
3,17,2017,17,50,0,542.1,542.1,607.6,1009.6,986.8,716.7,989.9,967.3,494.3,33.5,-3.9,0,0.1,409.1,1473.1,52.8,4,542.1
3,17,2017,17,55,0,564.1,564.1,612.4,1018.9,999.7,719.5,994.2,975.5,498.1,36,-5.8,0,0.2,475.4,1527.4,60.3,5,564.1
3,17,2017,18,0,0,581.9,581.9,617.2,1007,1007.1,717.2,993.7,982.9,501.8,33.8,-5.5,0,0.2,492.6,1583.5,47.6,5,581.9
3,17,2017,18,5,0,604.4,604.4,620.2,998.9,1008.9,715.6,988.9,987.2,504.9,28.8,-5.2,0,0.3,485.1,1614,39.1,5,604.4
3,17,2017,18,10,0,624.1,624.1,625.2,1003.6,1013,715.1,989.1,991.6,509,29.7,-4.7,0,0.3,492.7,1678.3,44,5,624.1
3,17,2017,18,15,0,640.1,640.1,629.3,995.2,1009.3,716.5,987.2,990.7,510.8,29.2,-4.2,0,0.3,499.5,1728,38,5,640.1
3,17,2017,18,20,0,660.3,660.3,633.7,994.3,1002.6,716.6,984,988.3,513.9,27.3,-3.6,0,0.3,498.1,1780.1,38.5,5,660.3
3,17,2017,18,25,0,681,681,638.3,995.5,996.3,713.2,983.5,984.7,516.9,28.3,-3.2,0,0.3,499.5,1839.7,40.7,5,681
3,17,2017,18,30,0,695.9,695.9,641.5,992.1,990.3,714.7,982.1,981.2,519.6,28.5,-2.8,0,0.2,500,1877.9,39,5,695.9
3,17,2017,18,35,0,720.8,720.8,646.1,996.3,992.5,717.3,981.4,981.9,522.9,29.5,-2.7,0,0.2,500,1943.6,44.3,6,720.8
3,17,2017,18,40,0,735.1,735.1,652.6,998.9,996.6,718,984,984.1,525.9,32.4,-2.7,0,0.2,500,2041.8,46.3,6,735.1
3,17,2017,18,45,0,738.4,738.4,654.5,991.9,995.2,718.2,981.6,984.5,526.7,30.1,-2.8,0,0.2,500,2069.6,39.4,6,738.4
3,17,2017,18,50,0,758.5,758.5,657.5,994.7,996.3,716.7,982.5,984.4,528.3,30.9,-2.8,0,0.2,489.5,2108.2,43.6,6,758.5
3,17,2017,18,55,0,781.7,781.7,660.9,1000.6,998.2,718.2,984.2,985.4,531.7,32.5,-2.8,0,0.2,498.5,2158.7,49,6,781.7
3,17,2017,19,0,0,788.4,788.4,662,994.4,997.5,719.4,982.7,986.2,533,30.9,-2.6,0,0.2,466.6,2172.2,43.2,6,788.4
3,17,2017,19,5,0,790,790,662.3,998.5,997.1,718.8,983.6,986.2,533.3,31.8,-2.5,0,0.1,450.9,2177,46.8,6,790
3,17,2017,19,10,0,789.6,789.6,662.5,998.9,996.7,719.5,983.6,986.3,534,31.7,-2.3,0,0.1,449.1,2179,46.8,6,789.6
3,17,2017,19,15,0,789.1,789.1,662,999.4,997.7,720.5,983.8,986.4,533.3,31.7,-2.2,0,0.1,437.9,2172.2,47,6,789.1
3,17,2017,19,20,0,791,791,662.6,1001.8,999.7,721.1,985.4,987.4,533.9,33.3,-2.5,0,0.1,463.9,2181.2,49.2,6,791
3,17,2017,19,25,0,799.1,799.1,662.9,1001.3,1000.2,719.4,984.8,988.5,534,32.4,-3,0,0.1,450.8,2181.2,47.5,6,799.1
3,17,2017,19,30,0,823.4,823.4,665.4,1004.5,1006.3,724,987.2,992,536.9,34.5,-2.9,0,0.1,485.1,2214.2,50.9,6,823.4
3,17,2017,19,35,0,843.2,843.2,667.9,1001.7,1010.4,725.9,986.4,995.6,539.5,33.2,-3,0,0.2,497.8,2250.1,47.5,6,843.2
3,17,2017,19,40,0,847.6,847.6,671.1,999.3,1012.1,724.4,987.2,996.5,540.5,33.7,-3.7,0,0.2,492.5,2310.9,44,7,847.6
3,17,2017,19,45,0,846.7,846.7,669.8,993.4,1001.1,722.8,982.2,991.5,540,28.3,-1.9,0,0.2,391,2276,38.2,7,846.7
3,17,2017,19,50,0,851.4,851.4,669,997.3,995,722.8,982.9,986.7,540.6,29.6,-2.3,0,0.1,410.5,2257.1,43.2,7,851.4
3,17,2017,19,55,0,854.8,854.8,669.8,1001.3,997.6,724.8,985.3,986.8,541.3,32.8,-1.9,0,0.1,448.3,2272.6,48.3,7,854.8
3,17,2017,20,0,0,843.1,843.1,669.1,1000.2,998,724.3,984.6,986.5,540.8,32.2,-2,0,0.1,395,2265.9,46.6,7,843.1
3,17,2017,20,5,0,821.2,821.2,666.8,998.9,995.2,719.8,984.6,986.2,537.8,31.9,-2.1,0,0,363.6,2235.4,46.1,7,821.2
3,17,2017,20,10,0,802,802,664.5,1003.2,997.3,720.6,987.1,986.3,535.6,34,-2,0,0,370.9,2204.9,49.5,7,802
3,17,2017,20,15,0,780.1,780.1,662.2,1004.1,999.7,718.1,987.3,987.5,532.9,33.9,-2.3,0,0,363.2,2176.2,50,7,780.1
3,17,2017,20,20,0,755.9,755.9,657.8,998.3,1000.2,716.2,985.8,988.6,530.1,32.3,-2.7,0,0,332.8,2110.2,44.5,7,755.9
3,17,2017,20,25,0,739.9,739.9,653.7,999.5,999.1,715.1,985.2,987.7,527.5,32.2,-2.9,0,0,383.5,2051.7,45.7,7,739.9
3,17,2017,20,30,0,720.4,720.4,649.4,998,997.5,716,985.2,986.7,525,32.6,-2.8,0,0,365.4,1988.4,45,6,720.4
3,17,2017,20,35,0,697.7,697.7,644.4,997,993.4,713.4,984.9,984.4,521.9,32.7,-2.5,0,0,353.1,1916.3,45,6,697.7
3,17,2017,20,40,0,678.3,678.3,640.5,997.5,989,712.3,984.6,980.8,519.2,32.8,-2.2,0,0,356,1864.4,46.4,6,678.3
3,17,2017,20,45,0,655.4,655.4,633.8,993.2,981.4,710.7,982.1,975.9,515.6,30.7,-1.6,0,0,330.3,1771.7,42.3,6,655.4
3,17,2017,20,50,0,636.7,636.7,629.4,1006,979.8,714.5,985.6,973.3,513,34.7,-1.9,0,-0.1,380.6,1718.1,54.4,5,636.7
3,17,2017,20,55,0,615.1,615.1,626.1,994.1,976.5,708.4,985.1,971.3,509.6,34.4,-1.4,0,-0.1,365.3,1679.4,43.7,5,615.1
3,17,2017,21,0,0,593.8,593.8,619.8,991.2,969,704.4,980,965.2,506.3,29.5,-2.1,0,-0.2,323.7,1597.1,40.6,5,593.8
3,17,2017,21,5,0,574.6,574.6,616.6,1000.7,965.4,706.2,982.6,961.7,503.2,32.1,-1.6,0,-0.2,340.8,1564.4,50.4,5,574.6
3,17,2017,21,10,0,551.7,551.7,611.7,995,961.2,701.7,982.1,958.3,499.5,31.7,-1.9,0,-0.2,302,1505.9,45.4,5,551.7
3,17,2017,21,15,0,533.1,533.1,607.7,997.6,958.7,700.9,981.8,955.1,496.6,31.4,-2.1,0,-0.3,290.3,1465.3,47.2,5,533.1
3,17,2017,21,20,0,513.7,513.7,605.1,1002.9,958.7,706.9,983.1,954.1,492.6,32,-1.8,0,-0.3,305.3,1444.9,51.9,4,513.7
3,17,2017,21,25,0,491.4,491.4,606.9,1003,959.8,702.2,985.8,953,488.8,34.1,-2.3,0,-0.3,282.2,1481.9,52.2,4,491.4
3,17,2017,21,30,0,470.7,470.7,605.7,999,957.3,698,984.3,951.4,483.7,32,-1.7,0,-0.3,248.5,1476.2,47.7,4,470.7
3,17,2017,21,35,0,450.2,450.2,604.2,996.3,954.4,701.5,983.5,948.6,479.3,31.4,-1.9,0,-0.3,232.8,1469.9,44.5,4,450.2
3,17,2017,21,40,0,429.4,429.4,603.5,994.1,951.4,697.1,982,945.8,475,30.6,-2.2,0,-0.3,227.4,1469.9,42.6,4,429.4
3,17,2017,21,45,0,409.4,409.4,601.3,992.3,947.8,697.7,980.6,943,470.6,29.7,-2.2,0,-0.3,205.1,1452.8,41,4,409.4
3,17,2017,21,50,0,402.9,402.9,600.8,993,944,697.5,979.7,940.2,467.9,29.5,-2.2,0,-0.3,201.1,1448.3,43,4,402.9
3,17,2017,21,55,0,402.9,402.9,599.5,994.7,941,694.7,979.5,937.4,467.6,29.9,-2.1,0,-0.3,196.6,1429.1,45.2,4,402.9
3,17,2017,22,0,0,404.7,404.7,600.2,1000.9,941,697.3,981.5,935.6,467.9,32.5,-2.3,0,-0.3,209.6,1438.2,51,4,404.7
3,17,2017,22,5,0,404.1,404.1,600.6,1002.8,941,698.1,982.9,935,467.6,34.3,-2.4,0,-0.3,206.5,1446,54,4,404.1
3,17,2017,22,10,0,403.3,403.3,600.9,1002,941,694.4,984.1,934.5,468,35.7,-2.6,0,-0.3,208.8,1447.1,53.6,4,403.3
3,17,2017,22,15,0,403.7,403.7,600.8,1003.6,941.9,697.7,984.7,934,467.7,35.9,-2.7,0,-0.3,213.7,1448.3,54.2,4,403.7
3,17,2017,22,20,0,404,404,600.9,1002.9,943.7,703.1,985.1,934.3,468.1,35.3,-2.4,0,-0.3,220.7,1449.4,52.6,4,404
3,17,2017,22,25,0,403.7,403.7,601.1,1003.5,945.5,698.2,986,934.7,467.9,35.3,-2.6,0,-0.2,225.3,1451.9,52.4,4,403.7
3,17,2017,22,30,0,403.9,403.9,601.2,1004.1,947.2,699.4,986,935.1,467.8,34.4,-2.8,0,-0.2,224.5,1453.1,52.4,4,403.9
3,17,2017,22,35,0,404,404,601.2,1002,947.2,701.7,985.8,935.5,467.9,33.3,-2.9,0,-0.2,230.5,1452.8,50,4,404
3,17,2017,22,40,0,399.9,399.9,601.4,1000.7,947.6,696.5,985.4,935.9,467.3,33.3,-3.1,0,-0.2,233.7,1459.5,48.4,4,399.9
3,17,2017,22,45,0,401,401,600.9,998.4,947.6,699.1,984.3,936.1,467,32.9,-3.2,0,-0.2,228.2,1452.8,46.9,4,401
3,17,2017,22,50,0,401.2,401.2,600.9,998,947.4,699.7,983.7,936.2,466.9,32.9,-3.3,0,-0.1,225.1,1451.6,47.7,4,401.2
3,17,2017,22,55,0,401.2,401.2,600.6,998,947.3,695.8,983.5,936.2,467,34.4,-3.4,0,-0.1,227.1,1448.3,49.9,4,401.2
3,17,2017,23,0,0,401.6,401.6,601,1000.4,947.8,698.1,984,936.2,466.9,36.9,-3.5,0,-0.1,224.5,1453.9,53.6,4,401.6
3,17,2017,23,5,0,401.4,401.4,600.9,1001.1,948.9,698.1,984.7,936.3,467,37.6,-3.6,0,-0.1,229.9,1452.8,54.5,4,401.4
3,17,2017,23,10,0,401.8,401.8,601.2,1000.2,949.6,699.7,984.6,936.5,466.7,37.4,-3.7,0,-0.1,230.5,1456.5,52.9,4,401.8
3,17,2017,23,15,0,401.3,401.3,601,997.6,949.9,699.6,983.8,936.7,466.8,36.7,-3.7,0,-0.1,230.2,1453.9,52.1,4,401.3
3,17,2017,23,20,0,400.5,400.5,600.7,997.5,949.7,698,983.7,937,466.8,36.5,-3.7,0,-0.1,223.9,1450.6,51.5,4,400.5
3,17,2017,23,25,0,400.8,400.8,600.9,999,950.3,699.6,983.8,937.2,466.7,36.6,-3.7,0,-0.1,232.9,1452.8,52.4,4,400.8
3,17,2017,23,30,0,401.1,401.1,600.6,998.6,951,699.8,983.4,937.4,466.9,36.2,-3.7,0,0,236.3,1449.4,51.8,4,401.1
3,17,2017,23,35,0,402,402,600.8,999.7,951.4,700.2,983.8,937.7,466.9,36.6,-3.7,0,0,234.9,1451.4,52.8,4,402
3,17,2017,23,40,0,402.1,402.1,600.9,1000.2,952.4,701.7,984,937.9,466.7,36.8,-3.7,0,0,234.7,1453.9,53.3,4,402.1
3,17,2017,23,45,0,400.7,400.7,600.9,997.9,952.1,701.1,983.6,938.2,467,36.4,-3.7,0,0,234,1454.2,51.5,4,400.7
3,17,2017,23,50,0,401.5,401.5,600.7,996.1,951.1,701,982.4,938.5,466.5,35.2,-3.6,0,0,231.6,1451.4,49.7,4,401.5
3,17,2017,23,55,0,401.5,401.5,600.7,998.9,951.5,701.9,982.6,938.8,466.7,35.3,-3.4,0,0,230.3,1450.6,52,4,401.5
